warning_id,project_id,canonical_project_id,warning_type,severity,trigger_value,trigger_description,recommended_action
618871-EXPENDITURE_PROGRESS_DIVERGENCE,618871,618871,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,21.820148367952527,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
618873-EXPENDITURE_PROGRESS_DIVERGENCE,618873,618873,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,21.08664228723404,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
618874-PROGRESS_STAGNATION,618874,618874,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618875-PROGRESS_STAGNATION,618875,618875,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618876-DATA_QUALITY_REVIEW,618876,618876,DATA_QUALITY_REVIEW,LOW,24.3,Evidence is insufficient for a dependable risk assessment.,Validate project identity and missing monitoring fields.
618886-EXPENDITURE_PROGRESS_DIVERGENCE,618886,618886,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,42057.35999999999,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
618886-ANOMALOUS_TRAJECTORY,618886,618886,ANOMALOUS_TRAJECTORY,HIGH,0.2743634173824119,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
618889-PROGRESS_STAGNATION,618889,618889,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618893-PROGRESS_STAGNATION,618893,618893,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618893-ANOMALOUS_TRAJECTORY,618893,618893,ANOMALOUS_TRAJECTORY,MEDIUM,0.031067621043442073,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
618897-PROGRESS_STAGNATION,618897,618897,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618899-PROGRESS_STAGNATION,618899,618899,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618902-COST_ESCALATION,618902,618902,COST_ESCALATION,HIGH,97.93792645371656,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
618904-PROGRESS_STAGNATION,618904,618904,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618906-COST_ESCALATION,618906,618906,COST_ESCALATION,HIGH,68.25424578335723,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
618907-EXPENDITURE_PROGRESS_DIVERGENCE,618907,618907,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,27.066721175396367,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
618908-PROGRESS_STAGNATION,618908,618908,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618908-EXPENDITURE_PROGRESS_DIVERGENCE,618908,618908,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,33.141975308641975,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
618909-PROGRESS_STAGNATION,618909,618909,PROGRESS_STAGNATION,HIGH,0.0833333333333333,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618910-PROGRESS_STAGNATION,618910,618910,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618911-PROGRESS_STAGNATION,618911,618911,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618913-PROGRESS_STAGNATION,618913,618913,PROGRESS_STAGNATION,HIGH,0.173333333333332,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618915-PROGRESS_STAGNATION,618915,618915,PROGRESS_STAGNATION,HIGH,0.003333333333335,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618916-PROGRESS_STAGNATION,618916,618916,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618921-COST_ESCALATION,618921,618921,COST_ESCALATION,HIGH,55.49346044567592,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
618922-PROGRESS_DETERIORATION,618922,618922,PROGRESS_DETERIORATION,CRITICAL,-1.0966666666666665,Recent physical progress is declining.,Escalate for a milestone and data-quality review.
618933-EXPENDITURE_PROGRESS_DIVERGENCE,618933,618933,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,28.84059389330052,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
618933-ANOMALOUS_TRAJECTORY,618933,618933,ANOMALOUS_TRAJECTORY,MEDIUM,0.01718579124013797,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
618934-PROGRESS_STAGNATION,618934,618934,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618935-PROGRESS_STAGNATION,618935,618935,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618937-PROGRESS_STAGNATION,618937,618937,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618938-PROGRESS_STAGNATION,618938,618938,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618943-PROGRESS_STAGNATION,618943,618943,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618945-PROGRESS_STAGNATION,618945,618945,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618946-PROGRESS_STAGNATION,618946,618946,PROGRESS_STAGNATION,HIGH,0.1666666666666666,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618947-PROGRESS_STAGNATION,618947,618947,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618951-PROGRESS_STAGNATION,618951,618951,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618955-PROGRESS_STAGNATION,618955,618955,PROGRESS_STAGNATION,HIGH,0.0466666666666668,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618955-COST_ESCALATION,618955,618955,COST_ESCALATION,HIGH,67.24529602531766,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
618957-PROGRESS_STAGNATION,618957,618957,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618958-PROGRESS_STAGNATION,618958,618958,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618959-PROGRESS_STAGNATION,618959,618959,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618972-PROGRESS_STAGNATION,618972,618972,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618981-PROGRESS_STAGNATION,618981,618981,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618986-PROGRESS_STAGNATION,618986,618986,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618991-PROGRESS_STAGNATION,618991,618991,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618992-PROGRESS_STAGNATION,618992,618992,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
618995-PROGRESS_STAGNATION,618995,618995,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619003-PROGRESS_STAGNATION,619003,619003,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619003-COST_ESCALATION,619003,619003,COST_ESCALATION,HIGH,72.33311406990723,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
619007-PROGRESS_STAGNATION,619007,619007,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619008-ANOMALOUS_TRAJECTORY,619008,619008,ANOMALOUS_TRAJECTORY,MEDIUM,0.04103834935954742,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
619009-PROGRESS_STAGNATION,619009,619009,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619026-PROGRESS_STAGNATION,619026,619026,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619027-PROGRESS_STAGNATION,619027,619027,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619028-PROGRESS_STAGNATION,619028,619028,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619031-PROGRESS_STAGNATION,619031,619031,PROGRESS_STAGNATION,HIGH,0.1033333333333335,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619038-PROGRESS_STAGNATION,619038,619038,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619045-PROGRESS_STAGNATION,619045,619045,PROGRESS_STAGNATION,HIGH,0.2233333333333333,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619053-PROGRESS_STAGNATION,619053,619053,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619055-PROGRESS_STAGNATION,619055,619055,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619056-PROGRESS_STAGNATION,619056,619056,PROGRESS_STAGNATION,HIGH,0.25,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619057-PROGRESS_STAGNATION,619057,619057,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619060-COST_ESCALATION,619060,619060,COST_ESCALATION,HIGH,79.77430303733576,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
619063-PROGRESS_STAGNATION,619063,619063,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619064-PROGRESS_STAGNATION,619064,619064,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619067-PROGRESS_STAGNATION,619067,619067,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619069-PROGRESS_STAGNATION,619069,619069,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
619070-PROGRESS_STAGNATION,619070,619070,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
